Participant,Layout,metaphor,intensity,guidance approach,total_distance,speed,acceleration,jerk,in zone percentage,total time,Gender,Layout Metaphor,Layout Approach,Metaphor Approach
P4_V,vertical,push,linear,two_tactor,899.64,10.31,-4.59,155.68,38,66.73,Female,vertical_push,vertical_two_tactor,push_two_tactor
P4_V,vertical,push,linear,two_tactor,521.85,13.69,-3.38,376.99,82,28.73,Female,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,linear,two_tactor,427.21,10.57,-5.52,350.7,96,29.43,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,linear,two_tactor,1352.65,12.39,-3.86,387.33,45,80.56,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,linear,two_tactor,243.17,14.9,-9.52,408.34,98,10.71,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,zone,two_tactor,407.33,10.47,-6.16,228.25,57,25.78,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,zone,two_tactor,409.3,12.29,-8.93,380.39,67,26.84,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,zone,two_tactor,239.81,8.25,-3.66,360.31,82,19.61,Male,vertical_push,vertical_two_tactor,push_two_tactor
P5,vertical,push,linear,worst_axis,271.79,11.91,-3.86,51.72,85,17.17,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,push,linear,worst_axis,54.1,11.49,-6.87,584.7,100,4.56,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,push,linear,worst_axis,103.5,9.24,-7.06,-85.72,100,8.79,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,push,zone,worst_axis,225.84,8.99,-7.13,265.5,98,16.94,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,push,zone,worst_axis,497.98,8.73,0.01,321.12,55,31.96,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,push,zone,worst_axis,393.57,9.06,-2.87,536.68,48,30.09,Male,vertical_push,vertical_worst_axis,push_worst_axis
P5,vertical,pull,linear,worst_axis,402.56,14.04,-5.6,673.51,81,8.77,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,linear,worst_axis,93.07,14.14,2.39,107.04,93,5.72,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,linear,worst_axis,45.65,16.88,-6.16,1539.5,100,2.69,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,zone,worst_axis,59.88,11.79,-13.24,1275.79,100,3.99,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,zone,worst_axis,95.75,11.34,7.4,673.56,93,6.55,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,zone,worst_axis,88.59,20.45,-20.07,807.99,93,4.2,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P5,vertical,pull,linear,two_tactor,270.72,11.97,-9.62,6.76,21,19.04,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5,vertical,pull,linear,two_tactor,55.49,13.28,-0.51,195.89,100,3.6,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5,vertical,pull,linear,two_tactor,235.44,9.67,0.73,186.95,53,18.74,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5,vertical,pull,zone,two_tactor,295.84,10.53,-4.34,235.77,69,7.55,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5,vertical,pull,zone,two_tactor,82.14,12.3,-4.74,238.09,100,5.36,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5,vertical,pull,zone,two_tactor,73.27,16.02,9.3,355.05,100,5.0,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P5_H,horizontal,pull,zone,worst_axis,108.51,12.47,2.29,1043.22,55,7.07,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,zone,worst_axis,96.46,16.99,-19.16,470.73,88,5.47,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,zone,worst_axis,106.88,10.1,-5.4,618.17,100,8.92,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,linear,worst_axis,250.06,12.19,5.18,756.12,83,15.95,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,linear,worst_axis,110.6,11.06,5.72,423.95,97,8.7,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,linear,worst_axis,200.02,8.05,-4.64,492.09,75,19.26,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P5_H,horizontal,pull,zone,two_tactor,1603.64,12.64,0.61,263.98,84,23.09,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,pull,zone,two_tactor,85.69,13.96,-6.15,795.95,99,6.01,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,pull,zone,two_tactor,87.65,9.66,-2.5,343.36,100,7.55,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,pull,linear,two_tactor,79.0,9.15,-0.9,625.1,100,6.76,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,pull,linear,two_tactor,158.52,13.26,-3.6,464.07,93,9.87,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,pull,linear,two_tactor,57.06,7.38,0.07,162.08,100,3.88,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P5_H,horizontal,push,zone,two_tactor,253.66,9.41,-12.07,513.72,39,18.9,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,zone,two_tactor,117.54,9.47,-8.17,135.74,89,9.33,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,zone,two_tactor,190.6,8.07,-7.52,425.47,81,18.45,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,linear,two_tactor,116.28,13.67,7.09,885.11,53,6.98,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,linear,two_tactor,301.37,8.61,-6.24,351.73,47,24.21,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,linear,two_tactor,143.82,11.8,-7.09,240.79,69,10.24,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P5_H,horizontal,push,zone,worst_axis,79.31,10.82,2.47,83.26,100,5.29,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P5_H,horizontal,push,zone,worst_axis,95.16,10.38,0.17,671.54,95,7.81,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P5_H,horizontal,push,zone,worst_axis,45.34,12.72,-3.44,224.93,100,3.18,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P5_H,horizontal,push,linear,worst_axis,61.61,14.92,-9.29,426.11,93,4.03,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P5_H,horizontal,push,linear,worst_axis,62.88,11.03,-17.2,521.67,100,4.62,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P5_H,horizontal,push,linear,worst_axis,64.78,18.2,4.45,524.13,88,3.74,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,linear,worst_axis,196.6,4.73,-3.4,257.56,100,30.51,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,linear,worst_axis,98.45,5.34,2.14,130.58,99,15.28,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,linear,worst_axis,73.9,5.31,1.42,168.22,100,11.51,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,zone,worst_axis,158.95,4.79,-3.09,165.12,98,26.17,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,zone,worst_axis,139.4,5.03,0.17,276.71,100,24.1,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,zone,worst_axis,157.84,4.15,-0.27,67.44,100,32.45,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P6_H,horizontal,push,linear,two_tactor,261.17,6.28,1.49,147.49,100,31.41,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,push,linear,two_tactor,341.61,6.04,-1.08,299.25,99,44.56,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,push,linear,two_tactor,106.25,5.72,-2.22,327.68,100,14.97,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,push,zone,two_tactor,131.46,4.39,-0.79,180.7,100,23.93,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,push,zone,two_tactor,130.9,4.57,0.72,202.11,100,22.28,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,push,zone,two_tactor,366.24,5.81,-2.48,281.61,77,51.93,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P6_H,horizontal,pull,linear,two_tactor,374.6,5.24,-0.24,221.81,34,55.86,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,linear,two_tactor,78.43,5.82,-7.4,166.32,100,10.59,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,linear,two_tactor,292.06,5.22,-2.42,162.87,63,43.07,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,zone,two_tactor,78.11,5.75,2.97,419.85,100,11.24,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,zone,two_tactor,164.89,5.82,-0.18,230.02,100,19.02,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,zone,two_tactor,85.21,4.89,-1.64,199.99,100,14.59,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P6_H,horizontal,pull,linear,worst_axis,174.98,5.18,-0.83,169.06,100,27.56,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_H,horizontal,pull,linear,worst_axis,130.95,5.41,-1.57,269.65,100,19.99,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_H,horizontal,pull,linear,worst_axis,143.98,4.21,-2.72,199.96,100,26.86,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_H,horizontal,pull,zone,worst_axis,220.17,6.39,-2.47,187.06,100,27.03,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_H,horizontal,pull,zone,worst_axis,163.95,4.72,-1.3,244.29,100,25.42,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_H,horizontal,pull,zone,worst_axis,118.0,7.09,-6.27,193.23,100,15.22,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P6_V,vertical,pull,zone,two_tactor,80.25,5.2,-3.3,334.65,93,11.63,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,zone,two_tactor,127.91,4.55,-3.44,153.45,100,23.86,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,zone,two_tactor,109.61,3.95,-2.76,104.51,93,20.65,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,linear,two_tactor,141.07,3.93,0.29,172.03,100,31.4,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,linear,two_tactor,68.38,4.59,1.7,133.43,92,11.47,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,linear,two_tactor,160.96,6.82,-5.45,10.05,100,18.31,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P6_V,vertical,pull,zone,worst_axis,90.7,4.59,-0.14,12.03,99,15.16,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,pull,zone,worst_axis,81.97,4.46,-2.62,201.82,100,14.93,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,pull,zone,worst_axis,198.59,6.0,-1.43,217.4,93,24.33,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,pull,linear,worst_axis,175.57,9.05,1.98,380.98,99,13.33,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,pull,linear,worst_axis,93.57,5.45,-3.95,447.81,100,13.52,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,pull,linear,worst_axis,215.9,7.4,0.01,178.3,89,21.59,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P6_V,vertical,push,zone,worst_axis,159.49,6.18,-2.01,186.15,70,18.61,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,zone,worst_axis,225.77,5.52,-1.15,148.93,82,32.77,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,zone,worst_axis,150.71,5.68,-5.73,172.98,100,19.25,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,linear,worst_axis,39097.7,5.44,-0.9,307.61,100,16.66,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,linear,worst_axis,119.98,5.4,-1.25,233.8,98,16.6,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,linear,worst_axis,201.74,6.48,-0.31,261.45,76,24.01,Male,vertical_push,vertical_worst_axis,push_worst_axis
P6_V,vertical,push,zone,two_tactor,106.77,4.39,-1.63,22.0,100,18.92,Male,vertical_push,vertical_two_tactor,push_two_tactor
P6_V,vertical,push,zone,two_tactor,625.87,4.17,-1.05,114.84,98,115.2,Male,vertical_push,vertical_two_tactor,push_two_tactor
P6_V,vertical,push,zone,two_tactor,1019.86,11.1,-5.52,301.32,11,68.44,Male,vertical_push,vertical_two_tactor,push_two_tactor
P6_V,vertical,push,linear,two_tactor,207.07,5.76,-3.06,184.49,70,29.58,Male,vertical_push,vertical_two_tactor,push_two_tactor
P6_V,vertical,push,linear,two_tactor,175.71,5.51,2.6,251.64,100,26.34,Male,vertical_push,vertical_two_tactor,push_two_tactor
P6_V,vertical,push,linear,two_tactor,2103.3,7.49,-2.54,259.55,84,190.16,Male,vertical_push,vertical_two_tactor,push_two_tactor
P7,horizontal,pull,zone,worst_axis,59.55,11.84,33.09,643.24,100,2.21,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,zone,worst_axis,452.85,23.76,-16.15,797.75,97,13.98,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,zone,worst_axis,105.67,54.25,127.35,58.92,100,1.85,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,linear,worst_axis,569.28,31.4,-1.05,1985.39,33,13.06,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,linear,worst_axis,1015.96,26.54,-10.87,2007.31,22,26.62,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,linear,worst_axis,129.13,22.4,6.75,874.01,74,5.01,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P7,horizontal,pull,zone,two_tactor,124.42,20.54,-38.9,611.82,39,4.69,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,pull,zone,two_tactor,3736.86,28.69,-12.86,1127.34,15,91.36,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,pull,zone,two_tactor,2187.67,23.97,-11.65,633.49,16,62.67,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,pull,linear,two_tactor,2655.68,21.48,-8.69,680.37,26,28.0,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,pull,linear,two_tactor,635.27,20.03,-11.79,1042.88,30,17.79,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,pull,linear,two_tactor,70.42,10.09,0.71,1393.83,100,2.48,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P7,horizontal,push,zone,two_tactor,77.88,17.83,40.68,984.77,97,1.68,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,zone,two_tactor,1019.37,44.28,-0.69,953.58,43,4.17,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,zone,two_tactor,591.45,29.9,-8.12,262.64,13,14.61,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,linear,two_tactor,1116.4,32.67,-14.54,1356.11,31,21.03,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,linear,two_tactor,898.56,30.4,-15.17,1951.96,26,21.62,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,linear,two_tactor,2689.37,27.15,-13.7,1663.42,25,66.55,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P7,horizontal,push,zone,worst_axis,936.05,14.48,-1.79,715.74,78,3.97,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7,horizontal,push,zone,worst_axis,80.12,28.92,-36.23,2778.95,95,1.9,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7,horizontal,push,zone,worst_axis,50.18,11.27,17.73,745.37,100,1.59,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7,horizontal,push,linear,worst_axis,432.07,30.87,-31.11,1165.28,40,11.73,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7,horizontal,push,linear,worst_axis,115.09,18.07,35.65,740.17,54,3.2,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7,horizontal,push,linear,worst_axis,82.79,21.62,-9.44,-252.16,62,2.64,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P7_V,vertical,push,linear,two_tactor,692.22,12.39,-3.33,930.37,79,24.16,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,linear,two_tactor,2055.58,15.43,-12.46,316.99,50,99.32,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,linear,two_tactor,277.13,14.66,-8.17,374.53,67,14.05,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,zone,two_tactor,773.46,17.19,-11.64,997.94,61,32.35,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,zone,two_tactor,1455.78,13.36,-4.36,399.06,7,73.04,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,zone,two_tactor,765.91,12.2,-6.91,761.65,52,43.8,Female,vertical_push,vertical_two_tactor,push_two_tactor
P7_V,vertical,push,linear,worst_axis,1145.09,13.33,0.37,354.1,60,35.36,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,push,linear,worst_axis,4322.97,15.45,-6.46,553.81,8,206.67,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,push,linear,worst_axis,647.25,15.89,-1.99,370.99,26,28.07,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,push,zone,worst_axis,167.39,13.24,5.0,782.2,53,9.45,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,push,zone,worst_axis,137.57,13.09,-4.28,529.31,64,6.85,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,push,zone,worst_axis,674.89,19.59,-9.17,806.24,47,26.09,Female,vertical_push,vertical_worst_axis,push_worst_axis
P7_V,vertical,pull,linear,worst_axis,597.47,17.26,-4.91,539.46,28,10.7,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,linear,worst_axis,219.8,18.6,12.43,888.63,49,8.54,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,linear,worst_axis,370.57,22.02,-24.81,471.04,70,11.9,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,zone,worst_axis,612.68,18.52,-0.76,239.52,43,26.1,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,zone,worst_axis,179.66,7.53,-0.02,98.24,9,4.13,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,zone,worst_axis,157.69,16.3,16.45,1392.34,71,6.26,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P7_V,vertical,pull,linear,two_tactor,505.14,19.34,-5.83,362.73,35,19.06,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P7_V,vertical,pull,linear,two_tactor,239.48,21.79,-8.37,2131.58,34,7.84,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P7_V,vertical,pull,linear,two_tactor,1347.94,22.27,-6.17,805.61,32,45.6,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P7_V,vertical,pull,zone,two_tactor,2831.03,17.42,-6.65,750.62,20,78.32,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P7_V,vertical,pull,zone,two_tactor,176.43,8.17,0.21,442.51,27,10.54,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P7_V,vertical,pull,zone,two_tactor,4845.63,17.64,-6.19,550.64,5,184.42,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_H,horizontal,push,linear,worst_axis,102.82,7.1,2.08,264.56,100,12.2,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,linear,worst_axis,123.43,8.26,6.47,198.03,100,11.23,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,linear,worst_axis,96.6,6.61,-2.28,284.52,100,11.37,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,zone,worst_axis,106.6,7.71,-2.81,292.15,93,10.94,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,zone,worst_axis,63.97,8.16,-2.2,757.23,100,7.25,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,zone,worst_axis,80.69,9.31,6.7,449.18,100,8.32,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P8_H,horizontal,push,linear,two_tactor,216.52,10.48,-7.72,479.01,96,15.78,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,push,linear,two_tactor,148.48,12.12,0.51,651.04,88,9.33,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,push,linear,two_tactor,231.97,9.36,-0.71,172.08,86,19.11,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,push,zone,two_tactor,1350.68,10.57,-4.2,355.32,84,106.28,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,push,zone,two_tactor,176.94,11.38,-4.94,863.42,80,12.18,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,push,zone,two_tactor,48.57,11.33,-5.19,213.52,100,3.63,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P8_H,horizontal,pull,linear,two_tactor,579.01,9.04,-1.92,230.63,70,6.59,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,linear,two_tactor,104.93,13.71,-1.17,1146.51,67,6.98,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,linear,two_tactor,76.37,11.81,-0.03,-435.21,80,4.79,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,zone,two_tactor,2053.26,18.49,31.34,1023.17,100,4.21,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,zone,two_tactor,86.6,16.08,-13.31,2489.78,49,4.51,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,zone,two_tactor,36.79,11.96,10.12,1636.12,100,2.48,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P8_H,horizontal,pull,linear,worst_axis,375.32,10.58,-0.4,38.19,69,10.18,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_H,horizontal,pull,linear,worst_axis,266.4,12.07,-19.73,352.39,100,17.92,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_H,horizontal,pull,linear,worst_axis,49.96,10.24,-12.5,127.77,100,4.04,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_H,horizontal,pull,zone,worst_axis,391.91,11.51,-0.55,7.13,50,6.56,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_H,horizontal,pull,zone,worst_axis,72.46,15.52,19.68,534.15,97,3.81,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_H,horizontal,pull,zone,worst_axis,55.45,20.15,24.13,2302.46,100,2.42,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,zone,two_tactor,98.05,13.6,-13.93,557.2,100,6.62,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,zone,two_tactor,89.13,12.84,9.32,-161.8,100,6.13,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,zone,two_tactor,79.62,13.36,-4.81,122.57,100,4.86,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,linear,two_tactor,61.25,11.41,-7.99,804.32,100,4.04,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,linear,two_tactor,85.26,12.05,12.03,217.14,96,4.38,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,linear,two_tactor,123.99,14.5,-2.67,435.09,63,6.91,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P8_V_2,vertical,pull,zone,worst_axis,87.08,15.5,-35.88,768.6,96,4.72,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,zone,worst_axis,76.39,12.1,-9.6,929.95,100,4.78,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,zone,worst_axis,97.38,18.59,-23.32,442.52,96,4.61,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,linear,worst_axis,82.21,17.3,5.86,643.52,89,4.25,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,linear,worst_axis,90.79,21.23,-40.12,588.49,80,3.82,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,pull,linear,worst_axis,74.01,15.92,24.24,520.01,100,3.78,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P8_V_2,vertical,push,zone,worst_axis,175.5,12.48,-4.04,271.6,67,11.5,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,zone,worst_axis,139.18,12.36,-21.49,285.41,50,8.57,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,zone,worst_axis,193.14,11.69,-6.29,666.55,90,13.28,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,linear,worst_axis,193.49,13.31,-6.87,531.82,86,12.59,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,linear,worst_axis,114.95,13.37,-14.29,564.23,46,7.63,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,linear,worst_axis,131.76,13.81,16.05,1255.86,69,7.35,Male,vertical_push,vertical_worst_axis,push_worst_axis
P8_V_2,vertical,push,zone,two_tactor,219.35,17.25,-6.65,-274.07,66,8.82,Male,vertical_push,vertical_two_tactor,push_two_tactor
P8_V_2,vertical,push,zone,two_tactor,246.77,14.54,-23.69,763.95,59,11.37,Male,vertical_push,vertical_two_tactor,push_two_tactor
P8_V_2,vertical,push,zone,two_tactor,126.59,13.42,3.04,820.38,92,4.3,Male,vertical_push,vertical_two_tactor,push_two_tactor
