P1D,Trial,Layout,Metaphor,Strategy,Intensity,Time (s),Gender,Distance,M1,M2,M3,M4,M5,M6,Ineraction_L_M,,Speed,Acceleration,Jerk,Interaction_M_A,Speed_95,Acceleration_95,Jerk_95
15,32,Horizontal,Pull,Two-tactor,Zone,37.02,Male,555.98,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,8.1,-2.55,191.55,Pull_Two_tactor,27.46,266.79,8539.41
15,33,Horizontal,Pull,Two-tactor,Zone,16.66,Male,218.63,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,9.52,-1.92,328.66,Pull_Two_tactor,35.48,288.84,11004.45
15,34,Horizontal,Pull,Two-tactor,Linear,28.12,Male,322.34,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,9.1,-4.87,286.15,Pull_Two_tactor,38.76,328.39,12963.7
15,35,Horizontal,Pull,Two-tactor,Linear,14.25,Male,192.96,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,8.09,-2.79,342.72,Pull_Two_tactor,34.57,295.88,11921.99
15,36,Horizontal,Pull,Two-tactor,Linear,6.44,Male,66.05,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Pull,,9.59,-5.82,110.08,Pull_Two_tactor,37.12,289.76,11577.22
15,37,Horizontal,Push,Two-tactor,Zone,21.34,Male,221.15,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,9.16,3.09,104.42,Push_Two_tactor,27.43,221.78,6907.14
15,38,Horizontal,Push,Two-tactor,Zone,10.4,Male,109.42,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,7.8,-6.46,246.07,Push_Two_tactor,23.33,202.12,6883.46
15,39,Horizontal,Push,Two-tactor,Zone,68.42,Male,1053.67,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,8.88,2.53,567.04,Push_Two_tactor,21.44,203.6,7074.68
15,40,Horizontal,Push,Two-tactor,Linear,6.96,Male,68.32,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,8.03,-0.18,135.49,Push_Two_tactor,29.54,250.82,8948.81
15,41,Horizontal,Push,Two-tactor,Linear,25.49,Male,324.41,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,8.51,-0.17,193.32,Push_Two_tactor,29.02,248.71,8172.94
15,42,Horizontal,Push,Two-tactor,Linear,6.11,Male,58.83,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,7.18,1.69,426.99,Push_Two_tactor,22.63,200.09,6308.14
15,43,Horizontal,Push,Worst-axis,Zone,11.76,Male,123.02,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,10.72,-1.51,404.6,Push_Worst_axis,32.34,286.07,10680.98
15,44,Horizontal,Push,Worst-axis,Zone,14.1,Male,183.97,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,7.7,1.91,383,Push_Worst_axis,28.01,225.89,7611.69
15,45,Horizontal,Push,Worst-axis,Zone,5.01,Male,91.38,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,10.75,-3.95,431.81,Push_Worst_axis,45.5,395.68,15658.71
15,46,Horizontal,Push,Worst-axis,Linear,8.13,Male,126.82,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,19.36,-5.69,700.46,Push_Worst_axis,45238.96,280661.98,12786747.08
15,47,Horizontal,Push,Worst-axis,Linear,3.93,Male,56.63,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,14.23,-34.69,637.21,Push_Worst_axis,46.21,643.97,22964.9
15,48,Horizontal,Push,Worst-axis,Linear,10.18,Male,133.98,7.8,4.6,4.8,7.2,6.8,9.8,Horizontal_Push,,11.12,-1.23,445.7,Push_Worst_axis,39.47,342.24,11153.58
16,1,Horizontal,Push,Worst-axis,Linear,18.25,Female,335.95,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,14.46,16.47,422.57,Push_Worst_axis,47.42,606.8,23061.59
16,2,Horizontal,Push,Worst-axis,Linear,17.73,Female,271.02,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,11.07,-3.75,734.29,Push_Worst_axis,48.04,471.4,18023.41
16,3,Horizontal,Push,Worst-axis,Linear,24.1,Female,408.67,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,11.11,-3.58,646.88,Push_Worst_axis,49.57,535.3,20275.79
16,4,Horizontal,Push,Worst-axis,Zone,17.39,Female,258.84,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,11.06,-1.7,689.94,Push_Worst_axis,42.04,470.09,16867.02
16,5,Horizontal,Push,Worst-axis,Zone,16.97,Female,305.67,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,11.67,5.07,725.54,Push_Worst_axis,49.72,600.15,22763.32
16,6,Horizontal,Push,Worst-axis,Zone,53.46,Female,628.73,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,6.82,-3.13,314.85,Push_Worst_axis,40.02,418.62,14751.93
16,7,Horizontal,Push,Two-tactor,Linear,22.85,Female,274,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,8.14,-5.02,334.64,Push_Two_tactor,37.53,394.35,13276.14
16,8,Horizontal,Push,Two-tactor,Linear,53.77,Female,778.36,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,10.82,-3.64,615.55,Push_Two_tactor,39.36,487.76,18733.46
16,9,Horizontal,Push,Two-tactor,Linear,33.25,Female,728.16,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,12.72,-6.21,413.79,Push_Two_tactor,81.45,736.72,34884.36
16,10,Horizontal,Push,Two-tactor,Zone,13.25,Female,178.43,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,10.16,-4.24,355.53,Push_Two_tactor,30.91,349.2,13622.96
16,11,Horizontal,Push,Two-tactor,Zone,26.42,Female,310.63,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,8.53,-4.43,526.12,Push_Two_tactor,30.97,324.62,13852.15
16,12,Horizontal,Push,Two-tactor,Zone,24.03,Female,374.93,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Push,,10.83,-5.7,432.46,Push_Two_tactor,45.45,516.87,20439.34
16,13,Horizontal,Pull,Two-tactor,Linear,57.07,Female,938.05,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,11.45,-7.75,481.14,Pull_Two_tactor,45.1,548.03,21606.28
16,14,Horizontal,Pull,Two-tactor,Linear,72.7,Female,1506.84,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,13.4,-12.37,507.86,Pull_Two_tactor,62.59,656.26,22971.12
16,15,Horizontal,Pull,Two-tactor,Linear,7.35,Female,118,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,11.64,-13.78,699.17,Pull_Two_tactor,44.66,384.06,12426.12
16,16,Horizontal,Pull,Two-tactor,Zone,3.76,Female,318.85,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,15.37,-3.76,1281.89,Pull_Two_tactor,54.81,630.04,15876.02
16,17,Horizontal,Pull,Two-tactor,Zone,31.05,Female,508.88,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,11.28,-4.42,583.47,Pull_Two_tactor,45.92,450.2,18206.21
16,18,Horizontal,Pull,Two-tactor,Zone,6.6,Female,162.4,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,13.66,6.15,1306.37,Pull_Two_tactor,79.5,779.17,25194.71
16,19,Horizontal,Pull,Worst-axis,Linear,5.3,Female,65.38,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,9.44,1.9,265.22,Pull_Worst_axis,34.66,368.41,12851.51
16,20,Horizontal,Pull,Worst-axis,Linear,7.98,Female,128.67,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,12.51,2.15,1252.15,Pull_Worst_axis,49.73,384.25,16965.9
16,21,Horizontal,Pull,Worst-axis,Linear,7.14,Female,81.39,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,7.96,-0.97,280.15,Pull_Worst_axis,32.18,277.42,10457.88
16,22,Horizontal,Pull,Worst-axis,Zone,9.47,Female,155.48,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,14.14,-5.75,980.49,Pull_Worst_axis,37.57,495.54,17518.32
16,23,Horizontal,Pull,Worst-axis,Zone,4.59,Female,97.53,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,17.21,-18.13,54.05,Pull_Worst_axis,52.04,615.66,20245.93
16,24,Horizontal,Pull,Worst-axis,Zone,7.59,Female,87.63,8.5,4.7,4.8,9.4,6.2,11.7,Horizontal_Pull,,10.18,-10,-216.54,Pull_Worst_axis,26.78,286.35,9470.66
16,25,Vertical,Pull,Two-tactor,Zone,60.13,Female,1629.14,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,9.25,-11.91,370.3,Pull_Two_tactor,45.65,408.25,16471.48
16,26,Vertical,Pull,Two-tactor,Zone,192.67,Female,4373.14,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,15.93,-12.22,500.28,Pull_Two_tactor,64.75,582.06,22810.39
16,27,Vertical,Pull,Two-tactor,Zone,103.22,Female,1599.92,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,17.13,-10.85,818.97,Pull_Two_tactor,46.06,542.05,25374.18
16,28,Vertical,Pull,Two-tactor,Linear,133.95,Female,3073.11,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,8.12,-2.82,327.86,Pull_Two_tactor,42.13,319.13,14751.28
16,29,Vertical,Pull,Two-tactor,Linear,13.17,Female,1123.86,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,17.13,-28.3,684.59,Pull_Two_tactor,73.55,673.74,33353.43
16,30,Vertical,Pull,Two-tactor,Linear,37.37,Female,497.99,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,13.93,-37.27,792.8,Pull_Two_tactor,138.31,896.01,48609.23
16,31,Vertical,Pull,Worst-axis,Zone,20.51,Female,606.34,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,13.44,-20.78,1395.01,Pull_Worst_axis,79.13,956.85,34191.17
16,32,Vertical,Pull,Worst-axis,Zone,13.07,Female,481.7,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,13.18,-1.72,533.84,Pull_Worst_axis,44.54,515.4,16287.02
16,33,Vertical,Pull,Worst-axis,Zone,12.84,Female,315.59,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,11.23,-6.61,293.9,Pull_Worst_axis,47.3,375.32,15448.56
16,34,Vertical,Pull,Worst-axis,Linear,10.88,Female,184.56,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,14.44,-7.97,606.41,Pull_Worst_axis,51.99,573.86,22553.42
16,35,Vertical,Pull,Worst-axis,Linear,30.93,Female,502.88,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,7.11,-7.15,318.64,Pull_Worst_axis,54.54,327.23,17399.79
16,36,Vertical,Pull,Worst-axis,Linear,53.3,Female,1119.52,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Pull,,10.05,-11.9,535.77,Pull_Worst_axis,105.35,539.76,33051.76
16,37,Vertical,Push,Worst-axis,Zone,23.53,Female,494.83,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,19.46,-23.32,1002.84,Push_Worst_axis,138.34,1365.07,48562.18
16,38,Vertical,Push,Worst-axis,Zone,34.68,Female,1117.27,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,11.57,-7.35,514.73,Push_Worst_axis,46.54,450.48,18771.62
16,39,Vertical,Push,Worst-axis,Zone,7.51,Female,293.38,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,7.96,-1.71,326.84,Push_Worst_axis,39.54,277.53,10929.24
16,40,Vertical,Push,Worst-axis,Linear,417.15,Female,8187.04,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,14.05,-15.93,480.55,Push_Worst_axis,43.29,482.48,19931.17
16,41,Vertical,Push,Worst-axis,Linear,45.28,Female,964.54,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,14.17,-12.05,626.81,Push_Worst_axis,59.33,639.8,22211.04
16,42,Vertical,Push,Worst-axis,Linear,14.99,Female,271.8,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,16.52,-8.16,339.72,Push_Worst_axis,76.97,668.78,27478.92
16,43,Vertical,Push,Two-tactor,Zone,11.65,Female,248.4,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,15.44,-11.57,680.02,Push_Two_tactor,58.37,563.16,22220.96
16,44,Vertical,Push,Two-tactor,Zone,50.9,Female,1315.38,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,13.03,-11.41,603.23,Push_Two_tactor,56.16,527.38,24157.4
16,45,Vertical,Push,Two-tactor,Zone,33.37,Female,696.14,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,11.98,-7.14,506.35,Push_Two_tactor,47.81,438.43,18018.82
16,46,Vertical,Push,Two-tactor,Linear,32.22,Female,613.92,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,15.09,-16.09,190.86,Push_Two_tactor,91.06,654.54,34129.31
16,47,Vertical,Push,Two-tactor,Linear,46.07,Female,972.78,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,8.54,-2.61,215.43,Push_Two_tactor,28.99,301.99,11149.2
16,48,Vertical,Push,Two-tactor,Linear,13.12,Female,376.85,8.5,4.7,4.8,9.4,6.2,11.7,Vertical_Push,,11.06,-5.88,295.83,Push_Two_tactor,39.46,323.92,12126.97
17,1,Vertical,Push,Two-tactor,Linear,30.82,Female,1432.96,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,13.75,-8.56,-279.91,Push_Two_tactor,43.56,335.52,13566.9
17,2,Vertical,Push,Two-tactor,Linear,102.98,Female,1974.47,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,9.5,-1.35,-225.84,Push_Two_tactor,35.34,374.07,14305.08
17,3,Vertical,Push,Two-tactor,Linear,232.62,Female,6660.76,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,8.98,-2.76,478.11,Push_Two_tactor,36.96,338.18,12116.86
17,4,Vertical,Push,Two-tactor,Zone,23.7,Female,2203.65,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,9.16,2.34,7.25,Push_Two_tactor,29.43,319,14744
17,5,Vertical,Push,Two-tactor,Zone,381.71,Female,8655.92,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,9.47,-0.26,183.17,Push_Two_tactor,36.98,334.07,13488.06
17,6,Vertical,Push,Two-tactor,Zone,42.75,Female,763.2,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,9.22,-3.1,579.33,Push_Two_tactor,36.73,318.71,12337.83
17,7,Vertical,Push,Worst-axis,Linear,21.3,Female,614.68,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,16.72,11.58,598.77,Push_Worst_axis,59.66,682.77,25150.96
17,8,Vertical,Push,Worst-axis,Linear,26.51,Female,443.47,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,8.2,-4.5,440.09,Push_Worst_axis,26.78,235.96,8699.43
17,9,Vertical,Push,Worst-axis,Linear,14.99,Female,218.67,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,8.15,-2.47,339.42,Push_Worst_axis,24.82,256.23,9837.81
17,10,Vertical,Push,Worst-axis,Zone,84.5,Female,960.08,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,9.28,-4.01,207.89,Push_Worst_axis,28.25,341.04,12326.97
17,11,Vertical,Push,Worst-axis,Zone,26.5,Female,414.29,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,8.16,-4.01,518.35,Push_Worst_axis,33.64,296.2,11032.86
17,12,Vertical,Push,Worst-axis,Zone,123.65,Female,2861.87,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Push,,6.79,-2.43,180.27,Push_Worst_axis,28.75,222.98,8570.7
17,13,Vertical,Pull,Worst-axis,Linear,38.35,Female,599.61,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,9.22,-7.28,421.13,Pull_Worst_axis,31.15,310.14,11702.51
17,14,Vertical,Pull,Worst-axis,Linear,12.69,Female,142.3,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,10.04,-5.23,517.79,Pull_Worst_axis,32.62,325.36,11148.67
17,15,Vertical,Pull,Worst-axis,Linear,53.79,Female,1020.31,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,7.59,-1.13,282.57,Pull_Worst_axis,28.69,270.32,11868.52
17,16,Vertical,Pull,Worst-axis,Zone,31.39,Female,386.76,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,8.12,1.13,300.46,Pull_Worst_axis,57.96,513.39,17892.73
17,17,Vertical,Pull,Worst-axis,Zone,45.08,Female,955.55,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,12.9,-20.71,921.6,Pull_Worst_axis,33.14,298.17,12282.59
17,18,Vertical,Pull,Worst-axis,Zone,14.79,Female,200.89,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,8.82,-4.46,361.98,Pull_Worst_axis,32.8,311.26,12172.29
17,19,Vertical,Pull,Two-tactor,Linear,47.48,Female,1067.19,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,10.05,-9.04,662.27,Pull_Two_tactor,42.67,398.27,13772.15
17,20,Vertical,Pull,Two-tactor,Linear,31.11,Female,383.08,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,12.35,-2.17,743.6,Pull_Two_tactor,58.41,475.05,18060.53
17,21,Vertical,Pull,Two-tactor,Linear,17.19,Female,261.95,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,10.53,-10.39,687.69,Pull_Two_tactor,37.05,380.6,13342.33
17,22,Vertical,Pull,Two-tactor,Zone,30.72,Female,405.36,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,8.66,11.69,400.01,Pull_Two_tactor,26.87,256.41,9308.57
17,23,Vertical,Pull,Two-tactor,Zone,34.82,Female,687.78,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,12.33,-8.93,579.75,Pull_Two_tactor,55.81,484,17228.44
17,24,Vertical,Pull,Two-tactor,Zone,66.19,Female,1358.4,8.9,5.6,5.3,7.7,7.6,11.2,Vertical_Pull,,15.95,-9.69,435.95,Pull_Two_tactor,60.37,572.8,21851.07
17,25,Horizontal,Pull,Worst-axis,Zone,41.97,Female,474.32,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,11.81,-6.04,331.85,Pull_Worst_axis,42.77,452.42,18912.15
17,26,Horizontal,Pull,Worst-axis,Zone,9.65,Female,140.56,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,13.52,-2.45,462.82,Pull_Worst_axis,54.88,459.31,17892.05
17,27,Horizontal,Pull,Worst-axis,Zone,7.53,Female,123.75,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,15.59,-8.26,435.66,Pull_Worst_axis,63.93,590.97,23718.78
17,28,Horizontal,Pull,Worst-axis,Linear,15.38,Female,530.73,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,12.01,-8.73,732.84,Pull_Worst_axis,44.18,455.44,16540.34
17,29,Horizontal,Pull,Worst-axis,Linear,27.57,Female,371.48,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,14.77,-8.21,390.76,Pull_Worst_axis,60,524.1,20625.17
17,30,Horizontal,Pull,Worst-axis,Linear,17.25,Female,201.08,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,11.31,-6.35,335.48,Pull_Worst_axis,55.65,426.97,16326.73
17,31,Horizontal,Pull,Two-tactor,Zone,20.59,Female,269.57,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,10.25,-4.09,214.03,Pull_Two_tactor,39.82,301.27,11197.35
17,32,Horizontal,Pull,Two-tactor,Zone,47.93,Female,630.51,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,11.98,-15.03,220,Pull_Two_tactor,45.45,441.06,18493.05
17,33,Horizontal,Pull,Two-tactor,Zone,23.63,Female,545.11,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,11.53,-6.1,544.02,Pull_Two_tactor,35.09,344.2,13408.35
17,34,Horizontal,Pull,Two-tactor,Linear,35.55,Female,394.18,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,7.43,0,293.27,Pull_Two_tactor,32.69,299.94,12120.76
17,35,Horizontal,Pull,Two-tactor,Linear,28.23,Female,280.47,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,11.49,-7.76,392.57,Pull_Two_tactor,45.44,396.94,16930.37
17,36,Horizontal,Pull,Two-tactor,Linear,23.27,Female,270.22,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Pull,,10.91,-6.35,430.38,Pull_Two_tactor,54.28,410.62,16932.83
17,37,Horizontal,Push,Two-tactor,Zone,43.98,Female,506.37,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,11.57,-6.48,363.12,Push_Two_tactor,42.7,408.98,15814.75
17,38,Horizontal,Push,Two-tactor,Zone,18.87,Female,206.61,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,7.33,-11.02,221.98,Push_Two_tactor,32.07,293.48,12080.06
17,39,Horizontal,Push,Two-tactor,Zone,134.65,Female,1599.74,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,13.67,-3.26,464.32,Push_Two_tactor,51.84,462.99,17035.09
17,40,Horizontal,Push,Two-tactor,Linear,31.52,Female,396.97,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,9.88,-7.31,406,Push_Two_tactor,30.64,329.68,12128.99
17,41,Horizontal,Push,Two-tactor,Linear,42.57,Female,468.65,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,12.52,-5.01,502.88,Push_Two_tactor,37.64,375.15,14595.03
17,42,Horizontal,Push,Two-tactor,Linear,41.72,Female,628.28,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,10.77,-1.68,530.19,Push_Two_tactor,35.25,313.98,13120.91
17,43,Horizontal,Push,Worst-axis,Zone,7.63,Female,154.28,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,7.82,0.41,194.33,Push_Worst_axis,32.06,268.77,11724.56
17,44,Horizontal,Push,Worst-axis,Zone,119.55,Female,1474.46,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,8.77,-10.19,272.76,Push_Worst_axis,34.37,295.8,12695.19
17,45,Horizontal,Push,Worst-axis,Zone,21.01,Female,329.25,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,12.54,-4.71,248.24,Push_Worst_axis,38.84,356.64,16083.56
17,46,Horizontal,Push,Worst-axis,Linear,29.55,Female,572.62,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,8.53,-4.24,242.29,Push_Worst_axis,39.18,331.14,13184.1
17,47,Horizontal,Push,Worst-axis,Linear,60.1,Female,877.08,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,14.37,-12.69,369.01,Push_Worst_axis,55.76,502.48,18927.93
17,48,Horizontal,Push,Worst-axis,Linear,11.2,Female,119.52,8.9,5.6,5.3,7.7,7.6,11.2,Horizontal_Push,,13.74,-15.98,540.69,Push_Worst_axis,55.43,505.09,19918.89
18,1,Horizontal,Push,Worst-axis,Linear,7.85,Male,76.77,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,8.66,-0.22,449.64,Push_Worst_axis,22,176.75,7023
18,2,Horizontal,Push,Worst-axis,Linear,8.04,Male,137.56,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,8.73,-3.18,455.06,Push_Worst_axis,42.36,218.43,8482.56
18,3,Horizontal,Push,Worst-axis,Linear,6.34,Male,66.66,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,9.21,0.82,561.79,Push_Worst_axis,23.63,245.06,7312.85
18,4,Horizontal,Push,Worst-axis,Zone,19.16,Male,259.03,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,10.84,-0.94,689.99,Push_Worst_axis,31.36,296.92,11011.98
18,5,Horizontal,Push,Worst-axis,Zone,10.74,Male,101.71,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,7.67,-10.09,530.4,Push_Worst_axis,21.86,293.79,9023.63
18,6,Horizontal,Push,Worst-axis,Zone,9.55,Male,147.08,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,11.7,-2.4,1160.09,Push_Worst_axis,41.25,301.23,15944.54
18,7,Horizontal,Push,Two-tactor,Linear,61.34,Male,1013.72,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,6.92,-2.87,358.5,Push_Two_tactor,26.88,291.8,11346.03
18,8,Horizontal,Push,Two-tactor,Linear,8.81,Male,377.96,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,7.91,3.63,419.65,Push_Two_tactor,22.41,217.66,7640.93
18,9,Horizontal,Push,Two-tactor,Linear,49.55,Male,444.1,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,7.18,-0.6,263.42,Push_Two_tactor,21.86,221.84,8103.62
18,10,Horizontal,Push,Two-tactor,Zone,44.83,Male,392.21,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,7.22,-1.04,407.86,Push_Two_tactor,21.2,219.54,7307.12
18,11,Horizontal,Push,Two-tactor,Zone,33.7,Male,343.93,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,8.24,2.6,308.05,Push_Two_tactor,25.94,279.26,11323.57
18,12,Horizontal,Push,Two-tactor,Zone,21.94,Male,260.63,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Push,,9.83,2.1,620.57,Push_Two_tactor,28.77,312.82,11951.05
18,13,Horizontal,Pull,Two-tactor,Linear,30.24,Male,316.06,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,8.3,0.45,419.54,Pull_Two_tactor,27.06,278.74,10047.65
18,14,Horizontal,Pull,Two-tactor,Linear,11.19,Male,134.08,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,9.8,-14.86,596.2,Pull_Two_tactor,29.76,341.23,11564.95
18,15,Horizontal,Pull,Two-tactor,Linear,25.83,Male,313.7,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,8.43,-1.81,490.59,Pull_Two_tactor,34.6,328.42,11500.84
18,16,Horizontal,Pull,Two-tactor,Zone,9.3,Male,148.63,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,11.19,-4.08,915.74,Pull_Two_tactor,42.21,441.57,14101.06
18,17,Horizontal,Pull,Two-tactor,Zone,13.24,Male,169.87,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,10.76,-7.83,305.31,Pull_Two_tactor,33.38,291.27,9541.02
18,18,Horizontal,Pull,Two-tactor,Zone,26.25,Male,305.74,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,9.33,3.2,457.93,Pull_Two_tactor,27.1,289.5,10826.13
